15912	11030
15924	11048
15936	11067
15948	11085
15960	11104
15972	11124
15984	11142
15996	11161
16008	11182
16020	11202
16032	11222
16044	11241
16056	11259
16068	11277
16080	11295
16092	11313
16104	11331
16116	11350
16128	11370
16140	11390
16152	11410
16164	11429
16176	11449
16188	11467
16200	11486
16212	11504
16224	11522
16236	11541
16248	11561
16260	11581
16272	11601
16284	11621
16296	11641
16308	11659
16320	11679
16332	11697
16344	11716
16356	11734
16368	11754
16380	11775
16392	11795
16404	11814
16416	11835
16428	11855
16440	11875
16452	11895
16464	11914
16476	11934
16488	11953
16500	11973
16512	11994
16524	12016
16536	12037
16548	12058
16560	12077
16572	12097
16584	12117
16596	12135
16608	12154
16620	12173
16632	12194
16644	12214
16656	12235
16668	12255
16680	12276
16692	12297
16704	12318
16716	12339
16728	12358
16740	12377
16752	12397
16764	12419
16776	12441
16788	12462
16800	12483
16812	12504
16824	12524
16836	12544
16848	12563
16860	12584
16872	12604
16884	12626
16896	12648
16908	12670
16920	12692
16932	12713
16944	12734
16956	12755
16968	12774
16980	12794
16992	12815
17004	12836
17016	12857
17028	12880
17040	12902
17052	12923
17064	12944
17076	12964
17088	12984
17100	13005
17112	13028
17124	13050
17136	13071
17148	13101
17160	13123
17172	13144
17184	13164
17196	13185
17208	13205
17220	13226
17232	13251
17244	13273
17256	13295
17268	13316
17280	13338
17292	13362
17304	13383
17316	13405
17328	13427
17340	13447
17352	13469
17364	13491
17376	13514
17388	13538
17400	13561
17412	13582
17424	13605
17436	13627
17448	13648
17460	13670
17472	13696
17484	13718
17496	13745
17508	13771
17520	13799
17532	13828
17544	13852
17556	13875
17568	13901
17580	13930
17592	13958
17604	13988
17616	14018
17628	14042
17640	14074
17652	14114
17664	14142
17676	14167
17688	14196
17700	14225
17712	14249
17724	14273
17736	14298
17748	14330
17760	14378
17772	14416
17784	14444
17796	14473
17808	14500
17820	14565
17832	14639
17844	14713
17856	14790
17868	14935
17880	15011
17892	15205
17904	15319
17916	15417
17928	15541
17940	15599
17952	15653
17964	15719
17976	15769
17988	15806
18000	15842
18012	15882
18024	15911
18036	15938
18048	15974
18060	16008
18072	16044
18084	16073
18096	16101
18108	16125
18120	16150
18132	16174
18144	16203
18156	16236
18168	16265
18180	16291
18192	16319
18204	16345
18216	16382
18228	16424
18240	16525
18252	16570
18264	16599
18276	16629
18288	16659
18300	16691
18312	16718
18324	16745
18336	16771
18348	16795
18360	16820
18372	16844
18384	16868
18396	16894
18408	16918
18420	16944
18432	16968
18444	16993
18456	17024
18468	17048
18480	17073
18492	17097
18504	17123
18516	17147
18528	17171
18540	17196
18552	17220
18564	17244
18576	17270
18588	17294
18600	17321
18612	17346
18624	17371
18636	17395
18648	17418
18660	17442
18672	17467
18684	17493
18696	17517
18708	17543
18720	17569
18732	17594
18744	17618
18756	17642
18768	17666
18780	17690
18792	17715
18804	17741
18816	17768
18828	17793
18840	17818
18852	17842
18864	17868
18876	17894
18888	17919
18900	17945
18912	17970
18924	17998
18936	18024
18948	18049
18960	18073
18972	18098
18984	18124
18996	18152
19008	18178
19020	18205
19032	18231
19044	18256
19056	18282
19068	18307
19080	18332
19092	18358
19104	18384
19116	18412
19128	18439
19140	18465
19152	18490
19164	18515
19176	18540
19188	18566
19200	18593
19212	18620
19224	18646
19236	18671
19248	18697
19260	18722
19272	18750
19284	18778
19296	18806
19308	18834
19320	18860
19332	18887
19344	18914
19356	18941
19368	18967
19380	18994
19392	19020
19404	19048
19416	19075
19428	19102
19440	19131
19452	19156
19464	19183
19476	19212
19488	19240
19500	19268
19512	19295
19524	19321
19536	19347
19548	19373
19560	19400
19572	19431
19584	19459
19596	19487
19608	19514
19620	19540
19632	19565
19644	19592
19656	19620
19668	19648
19680	19676
19692	19704
19704	19731
19716	19757
19728	19783
19740	19810
19752	19837
19764	19865
19776	19894
19788	19923
19800	19952
19812	19978
19824	20005
19836	20032
19848	20062
19860	20090
19872	20120
19884	20149
19896	20176
19908	20202
19920	20231
19932	20259
19944	20288
19956	20318
19968	20347
19980	20378
19992	20406
20004	20435
20016	20463
20028	20494
20040	20524
20052	20552
20064	20581
20076	20609
20088	20637
20100	20664
20112	20692
20124	20722
20136	20751
20148	20780
20160	20808
20172	20838
20184	20867
20196	20896
20208	20925
20220	20954
20232	20983
20244	21013
20256	21042
20268	21070
20280	21098
20292	21126
20304	21155
20316	21184
20328	21213
20340	21241
20352	21270
20364	21298
20376	21326
20388	21356
20400	21385
20412	21414
20424	21445
20436	21474
20448	21503
20460	21531
20472	21559
20484	21590
20496	21621
20508	21651
20520	21682
20532	21711
20544	21739
20556	21769
20568	21798
20580	21828
20592	21859
20604	21890
20616	21920
20628	21950
20640	21979
20652	22010
20664	22040
20676	22070
20688	22102
20700	22132
20712	22162
20724	22192
20736	22223
20748	22253
20760	22284
20772	22313
20784	22342
20796	22372
20808	22402
20820	22432
20832	22464
20844	22494
20856	22524
20868	22554
20880	22583
20892	22613
20904	22645
20916	22676
20928	22708
20940	22738
20952	22767
20964	22797
20976	22827
20988	22859
21000	22892
21012	22925
21024	22957
21036	22988
21048	23017
21060	23048
21072	23079
21084	23112
21096	23145
21108	23175
21120	23206
21132	23237
21144	23270
21156	23311
21168	23348
21180	23380
21192	23410
21204	23441
21216	23471
21228	23505
21240	23538
21252	23570
21264	23601
21276	23631
21288	23661
21300	23692
21312	23724
21324	23757
21336	23790
21348	23822
21360	23852
21372	23883
21384	23917
21396	23950
21408	23983
21420	24014
21432	24046
21444	24077
21456	24109
21468	24143
21480	24175
21492	24207
21504	24240
21516	24271
21528	24302
21540	24333
21552	24365
21564	24397
21576	24432
21588	24465
21600	24497
21612	24529
21624	24560
21636	24593
21648	24626
21660	24660
21672	24694
21684	24732
21696	24769
21708	24809
21720	24851
21732	24891
21744	24928
21756	24966
21768	25000
21780	25041
21792	25083
21804	25124
21816	25167
21828	25201
21840	25242
21852	25278
21864	25312
21876	25345
21888	25379
21900	25413
21912	25447
21924	25480
21936	25514
21948	25547
21960	25580
21972	25613
21984	25645
21996	25680
22008	25714
22020	25749
22032	25782
22044	25815
22056	25848
22068	25880
22080	25916
22092	25952
22104	25987
22116	26020
22128	26052
22140	26086
22152	26121
22164	26156
22176	26190
22188	26225
22200	26257
22212	26290
22224	26324
22236	26358
22248	26392
22260	26428
22272	26461
22284	26496
22296	26530
22308	26565
22320	26601
22332	26635
22344	26669
22356	26702
22368	26736
22380	26772
22392	26807
22404	26844
22416	26878
22428	26912
22440	26949
22452	26985
22464	27020
22476	27055
22488	27090
22500	27124
22512	27159
22524	27194
22536	27229
22548	27266
22560	27300
22572	27334
22584	27370
22596	27410
22608	27452
22620	27487
22632	27521
22644	27556
22656	27591
22668	27628
22680	27665
22692	27700
22704	27734
22716	27769
22728	27803
22740	27841
22752	27876
22764	27913
22776	27949
22788	27984
22800	28020
22812	28056
22824	28093
22836	28129
22848	28164
22860	28202
22872	28239
22884	28275
22896	28311
22908	28347
22920	28382
22932	28417
22944	28455
22956	28491
22968	28527
22980	28564
22992	28599
23004	28635
23016	28672
23028	28708
23040	28745
23052	28782
23064	28817
23076	28852
23088	28891
23100	28928
23112	28967
23124	29008
23136	29046
23148	29083
23160	29127
23172	29165
23184	29204
23196	29242
23208	29279
23220	29315
23232	29354
23244	29399
23256	29437
23268	29473
23280	29510
23292	29546
23304	29583
23316	29623
23328	29662
23340	29700
23352	29736
23364	29773
23376	29811
23388	29855
23400	29897
23412	29935
23424	29973
23436	30010
23448	30049
23460	30089
23472	30129
23484	30166
23496	30203
23508	30240
23520	30277
23532	30317
23544	30354
23556	30393
23568	30430
23580	30469
23592	30509
23604	30549
23616	30589
23628	30626
23640	30663
23652	30700
23664	30739
23676	30778
23688	30816
23700	30855
23712	30893
23724	30932
23736	30972
23748	31011
23760	31049
23772	31088
23784	31128
23796	31166
23808	31206
23820	31246
23832	31286
23844	31325
23856	31363
23868	31401
23880	31443
23892	31482
23904	31522
23916	31562
23928	31601
23940	31641
23952	31682
23964	31722
23976	31763
23988	31802
24000	31841
24012	31881
24024	31922
24036	31962
24048	32002
24060	32041
24072	32079
24084	32120
24096	32161
24108	32202
24120	32244
24132	32283
24144	32321
24156	32360
24168	32403
24180	32444
24192	32485
24204	32524
24216	32563
24228	32602
24240	32651
24252	32706
24264	32748
24276	32788
24288	32827
24300	32867
24312	32908
24324	32948
24336	32988
24348	33028
24360	33067
24372	33108
24384	33151
24396	33191
24408	33231
24420	33270
24432	33310
24444	33351
24456	33392
24468	33433
24480	33474
24492	33515
24504	33558
24516	33599
24528	33639
24540	33680
24552	33723
24564	33773
24576	33818
24588	33861
24600	33904
24612	33946
24624	33987
24636	34029
24648	34070
24660	34112
24672	34153
24684	34195
24696	34244
24708	34287
24720	34328
24732	34368
24744	34410
24756	34453
24768	34494
24780	34535
24792	34576
24804	34618
24816	34660
24828	34701
24840	34742
24852	34784
24864	34830
24876	34873
24888	34917
24900	34959
24912	35002
24924	35045
24936	35089
24948	35132
24960	35175
24972	35219
24984	35263
24996	35308
25008	35349
25020	35391
25032	35434
25044	35477
25056	35520
25068	35564
25080	35608
25092	35652
25104	35695
25116	35737
25128	35779
25140	35822
25152	35871
25164	35918
25176	35965
25188	36013
25200	36058
25212	36107
25224	36152
25236	36196
25248	36238
25260	36282
25272	36331
25284	36379
25296	36432
25308	36478
25320	36525
25332	36574
25344	36623
25356	36666
25368	36709
25380	36752
25392	36796
25404	36840
25416	36884
25428	36929
25440	36980
25452	37028
25464	37073
25476	37122
25488	37167
25500	37212
25512	37257
25524	37301
25536	37345
25548	37389
25560	37432
25572	37478
25584	37523
25596	37568
25608	37610
25620	37656
25632	37700
25644	37744
25656	37789
25668	37833
25680	37878
25692	37923
25704	37968
25716	38014
25728	38061
25740	38110
25752	38160
25764	38211
25776	38260
25788	38311
25800	38359
25812	38408
25824	38457
25836	38512
25848	38561
25860	38608
25872	38663
25884	38717
25896	38766
25908	38818
25920	38867
25932	38919
25944	38977
25956	39033
25968	39082
25980	39130
25992	39178
